10	1.9891e+30	0	0	0	0	0	0	0	0	0	3.285e+23	5.8344e+10	0	0	0	47870	0	0	0	0	4.867e+24	1.07712e+11	0	0	0	35020	0	0	0	0	5.972e+24	1.496e+11	0	0	0	29780	0	0	0	0	6.39e+23	2.27392e+11	0	0	0	24130	0	0	0	0	1.898e+27	7.7792e+11	0	0	0	13070	0	0	0	0	5.683e+26	1.43317e+12	0	0	0	9680	0	0	0	0	8.681e+25	2.87531e+12	0	0	0	6800	0	0	0	0	1.024e+26	4.49548e+12	0	0	0	5430	0	0	0	0	7.342e+22	1.49984e+11	0	0	0	30802	0	0	0	0	
10	1.9891e+30	1.26282e+07	2.07423e+06	0	2.36303	0.494318	0	3.76081e+23	1.10384e+23	0	3.285e+23	-1.4473e+10	5.70494e+10	0	-46071.9	-11356	0	3.09628e+21	-1.22017e+22	0	4.867e+24	-1.05547e+11	-1.52428e+10	0	5031.6	-35006.7	0	5.62173e+22	8.11511e+21	0	5.972e+24	-6.10262e+10	1.36636e+11	0	-27181.2	-12136.1	0	1.43685e+22	-3.21287e+22	0	6.39e+23	1.106e+11	1.98335e+11	0	-21128.3	11717.9	0	-8.00979e+20	-1.43682e+21	0	1.898e+27	7.66982e+11	1.30087e+11	0	-2182.49	12886.1	0	-4.10331e+23	-6.96305e+22	0	5.683e+26	1.42992e+12	9.67275e+10	0	-648.72	9658.26	0	-3.68076e+22	-2.47069e+21	0	8.681e+25	2.87451e+12	6.79937e+10	0	-161.003	6798.11	0	-1.39739e+21	-3.28594e+19	0	1.024e+26	4.49515e+12	5.42987e+10	0	-65.8416	5429.6	0	-6.74183e+20	-8.09763e+18	0	7.342e+22	-6.11552e+10	1.3699e+11	0	-28157	-12508.1	0	2.47412e+20	-5.89872e+20	0	
10	1.9891e+30	4.62664e+07	8.87726e+06	0	4.45665	0.903222	0	4.49073e+23	1.26946e+23	0	3.285e+23	-5.28578e+10	-2.64173e+10	0	21237.5	-42185.2	0	1.11564e+22	5.57053e+21	0	4.867e+24	1.03505e+11	2.98985e+10	0	-9762.65	33638.5	0	-5.35236e+22	-1.54594e+22	0	5.972e+24	-9.99613e+10	-1.11336e+11	0	22153.1	-19886.1	0	2.34981e+22	2.61852e+22	0	6.39e+23	-1.19919e+11	1.9207e+11	0	-20514.9	-12883.5	0	8.76465e+20	-1.40307e+21	0	1.898e+27	7.34475e+11	2.56513e+11	0	-4303.5	12339.7	0	-3.92911e+23	-1.37294e+23	0	5.683e+26	1.4202e+12	1.9302e+11	0	-1294.33	9593.1	0	-3.65429e+22	-4.93225e+21	0	8.681e+25	2.87209e+12	1.3595e+11	0	-321.911	6792.43	0	-1.39616e+21	-6.5714e+19	0	1.024e+26	4.49416e+12	1.08589e+11	0	-131.673	5428.42	0	-6.74027e+20	-1.61962e+19	0	7.342e+22	-1.0023e+11	-1.11591e+11	0	22879.5	-20656.5	0	4.44158e+20	4.68405e+20	0	
10	1.9891e+30	1.01637e+08	2.22115e+07	0	6.5281	1.79322	0	3.91621e+23	1.64001e+23	0	3.285e+23	3.74788e+10	-4.49765e+10	0	36568.3	30707.4	0	-8.14118e+21	9.80462e+21	0	4.867e+24	-9.68806e+10	-4.44637e+10	0	14679.1	-32161.9	0	5.15873e+22	2.3659e+22	0	5.972e+24	1.42478e+11	-4.59135e+10	0	9146.02	28343.7	0	-3.35258e+22	1.07963e+22	0	6.39e+23	-2.25641e+11	-1.34115e+10	0	1444.98	-24218.1	0	1.65592e+21	9.85322e+19	0	1.898e+27	6.81316e+11	3.75723e+11	0	-6303.3	11446.2	0	-3.64426e+23	-2.01078e+23	0	5.683e+26	1.40406e+12	2.88446e+11	0	-1933.76	9484.79	0	-3.61068e+22	-7.37412e+21	0	8.681e+25	2.86807e+12	2.0383e+11	0	-482.631	6782.97	0	-1.39413e+21	-9.85546e+19	0	1.024e+26	4.49252e+12	1.62864e+11	0	-197.484	5426.44	0	-6.73769e+20	-2.42959e+19	0	7.342e+22	1.42825e+11	-4.60694e+10	0	9576.38	29280.6	0	-5.96243e+20	2.15779e+20	0	
10	1.9891e+30	1.77412e+08	4.51607e+07	0	8.66284	2.9376	0	4.13262e+23	3.43381e+23	0	3.285e+23	3.42012e+10	4.76495e+10	0	-38663.2	27982.7	0	-7.40789e+21	-1.03612e+22	0	4.867e+24	9.12124e+10	5.7458e+10	0	-18764.6	29598.2	0	-4.71797e+22	-2.97501e+22	0	5.972e+24	-1.59899e+10	1.48808e+11	0	-29590.1	-3207.17	0	3.84226e+21	-3.49993e+22	0	6.39e+23	-9.62289e+10	-2.04909e+11	0	21902.9	-10363.7	0	7.0393e+20	1.49635e+21	0	1.898e+27	6.09001e+11	4.84363e+11	0	-8125.57	10230.9	0	-3.25682e+23	-2.59189e+23	0	5.683e+26	1.38156e+12	3.82574e+11	0	-2564.05	9333.77	0	-3.55043e+22	-9.78432e+21	0	8.681e+25	2.86244e+12	2.71596e+11	0	-643.071	6769.72	0	-1.3913e+21	-1.31367e+20	0	1.024e+26	4.49021e+12	2.17116e+11	0	-263.265	5423.67	0	-6.7341e+20	-3.23966e+19	0	7.342e+22	-1.5958e+10	1.49189e+11	0	-30613	-3133.21	0	2.98071e+19	-6.29458e+20	0	
10	1.9891e+30	2.72134e+08	8.33948e+07	0	10.1297	4.63802	0	2.30317e+23	2.70551e+23	0	3.285e+23	-5.43941e+10	2.26637e+10	0	-18143.2	-43587.4	0	1.1521e+22	-4.76095e+21	0	4.867e+24	-8.02597e+10	-7.00389e+10	0	23119.4	-26712.5	0	4.2736e+22	3.72077e+22	0	5.972e+24	-1.29081e+11	-7.52084e+10	0	14989.3	-25717.7	0	3.03865e+22	1.77439e+22	0	6.39e+23	1.33495e+11	-1.83888e+11	0	19606.7	14127.2	0	-9.6425e+20	1.3318e+21	0	1.898e+27	5.19567e+11	5.7938e+11	0	-9719.03	8727.88	0	-2.77773e+23	-3.09995e+23	0	5.683e+26	1.35282e+12	4.74981e+11	0	-3182.3	9140.71	0	-3.47402e+22	-1.21503e+22	0	8.681e+25	2.85521e+12	3.39212e+11	0	-803.141	6752.7	0	-1.38771e+21	-1.64135e+20	0	1.024e+26	4.48725e+12	2.71335e+11	0	-329.006	5420.11	0	-6.72954e+20	-4.04974e+19	0	7.342e+22	-1.29438e+11	-7.53128e+10	0	15300.9	-26724.6	0	5.77078e+20	2.76728e+20	0	
10	1.9891e+30	3.80762e+08	1.36422e+08	0	11.6818	6.09134	0	3.23552e+23	3.75386e+23	0	3.285e+23	-9.95734e+09	-5.77854e+10	0	46799.5	-8011.7	0	2.21546e+21	1.24009e+22	0	4.867e+24	7.18007e+10	8.05184e+10	0	-26298.9	23208.8	0	-3.71187e+22	-4.17708e+22	0	5.972e+24	1.21787e+11	-8.72846e+10	0	17407.1	24175.6	0	-2.86086e+22	2.05404e+22	0	6.39e+23	2.26204e+11	2.68387e+10	0	-2830.38	23966.7	0	-1.6291e+21	-1.92422e+20	0	1.898e+27	4.15533e+11	6.58102e+11	0	-11038.8	6979.65	0	-2.2205e+23	-3.52072e+23	0	5.683e+26	1.31796e+12	5.65251e+11	0	-3785.72	8906.5	0	-3.3819e+22	-1.44597e+22	0	8.681e+25	2.84638e+12	4.06638e+11	0	-962.753	6731.91	0	-1.38335e+21	-1.96836e+20	0	1.024e+26	4.48363e+12	3.25515e+11	0	-394.698	5415.76	0	-6.72403e+20	-4.85968e+19	0	7.342e+22	1.22028e+11	-8.75706e+10	0	18212.4	24848.1	0	-4.86195e+20	4.13507e+20	0	
10	1.9891e+30	5.04126e+08	2.07869e+08	0	12.8415	8.18053	0	1.85084e+23	3.91139e+23	0	3.285e+23	5.86944e+10	4.45563e+09	0	-3447.94	47751.9	0	-1.27767e+22	-9.30491e+20	0	4.867e+24	-5.70523e+10	-8.98718e+10	0	29667.5	-19116.5	0	3.04471e+22	4.76449e+22	0	5.972e+24	3.07644e+10	1.46745e+11	0	-29145.5	6034.79	0	-7.06648e+21	-3.45027e+22	0	6.39e+23	8.69311e+10	2.10116e+11	0	-22360.9	9154.45	0	-6.2668e+20	-1.52195e+21	0	1.898e+27	2.99827e+11	7.18319e+11	0	-12047.9	5035.36	0	-1.60083e+23	-3.84244e+23	0	5.683e+26	1.27716e+12	6.52977e+11	0	-4371.59	8632.24	0	-3.27452e+22	-1.67007e+22	0	8.681e+25	2.83596e+12	4.73837e+11	0	-1121.82	6707.36	0	-1.37824e+21	-2.29449e+20	0	1.024e+26	4.47936e+12	3.79648e+11	0	-460.332	5410.62	0	-6.71757e+20	-5.66932e+19	0	7.342e+22	3.09487e+10	1.47083e+11	0	-30041.9	6524.99	0	-1.83082e+20	-5.9805e+20	0	
10	1.9891e+30	6.37011e+08	2.99892e+08	0	13.7007	10.3031	0	1.11252e+23	4.80953e+23	0	3.285e+23	-1.79008e+10	5.61923e+10	0	-45106.5	-14611.1	0	3.95719e+21	-1.19373e+22	0	4.867e+24	4.67717e+10	9.72879e+10	0	-31769.4	14954.6	0	-2.40632e+22	-5.05784e+22	0	5.972e+24	-1.45583e+11	-3.16773e+10	0	6378.66	-29066.5	0	3.43715e+22	7.5935e+21	0	6.39e+23	-1.41214e+11	1.76743e+11	0	-18843.3	-15213.7	0	1.03709e+21	-1.28977e+21	0	1.898e+27	1.75707e+11	7.58338e+11	0	-12717.8	2949.71	0	-9.36107e+22	-4.05611e+23	0	5.683e+26	1.2306e+12	7.37766e+11	0	-4937.25	8319.22	0	-3.15239e+22	-1.88623e+22	0	8.681e+25	2.82394e+12	5.40772e+11	0	-1280.26	6679.05	0	-1.37239e+21	-2.6195e+20	0	1.024e+26	4.47443e+12	4.33725e+11	0	-525.898	5404.69	0	-6.7102e+20	-6.47844e+19	0	7.342e+22	-1.45958e+11	-3.16152e+10	0	6230.56	-30089.7	0	6.23594e+20	5.87194e+19	0	
10	1.9891e+30	7.75412e+08	4.13977e+08	0	13.9308	12.4001	0	4.98044e+22	3.47212e+23	0	3.285e+23	-5.01107e+10	-2.96889e+10	0	24208	-40560.8	0	1.07384e+22	6.35029e+21	0	4.867e+24	-2.91604e+10	-1.02348e+11	0	33801.7	-10006.3	0	1.57774e+22	5.41468e+22	0	5.972e+24	8.94834e+10	-1.20063e+11	0	23987.5	17676.1	0	-2.09517e+22	2.8316e+22	0	6.39e+23	-2.21808e+11	-3.97147e+10	0	4307.87	-23863.4	0	1.63206e+21	2.943e+20	0	1.898e+27	4.66661e+10	7.77036e+11	0	-13029.6	781.323	0	-2.44996e+22	-4.15574e+23	0	5.683e+26	1.17849e+12	8.19238e+11	0	-5480.17	7968.95	0	-3.01609e+22	-2.09341e+22	0	8.681e+25	2.81035e+12	6.07406e+11	0	-1437.97	6647.01	0	-1.3658e+21	-2.94319e+20	0	1.024e+26	4.46884e+12	4.87739e+11	0	-591.388	5397.97	0	-6.7019e+20	-7.28686e+19	0	7.342e+22	8.95666e+10	-1.20425e+11	0	25013.5	17926.1	0	-3.04114e+20	5.56249e+20	0	
